Word,POS,lcfreqmovies,lcfreqbooks,Freq
contenus,VER,-0.795880017,0.387389826,-0.204245096
cordonnerie,NOU,-0.795880017,-0.698970004,-0.747425011
corsages,NOU,-0.795880017,0.463892989,-0.165993514
cotées,VER,-0.795880017,-0.387216143,-0.59154808
côtelé,ADJ,-0.795880017,0.033423755,-0.381228131
courbant,VER,-0.795880017,0.372912003,-0.211484007
cousait,VER,-0.795880017,0.372912003,-0.211484007
couvercles,NOU,-0.795880017,0.173186268,-0.311346875
cracha,VER,-0.795880017,0.716003344,-0.039938337
cramoisi,VER,-0.795880017,0.553883027,-0.120998495
cramponné,VER,-0.795880017,0.397940009,-0.198970004
criblées,VER,-0.795880017,-0.214670165,-0.505275091
cueillait,VER,-0.795880017,0.334453751,-0.230713133
débarrasserez,VER,-0.795880017,-1.15490196,-0.975390989
débouchait,VER,-0.795880017,0.64246452,-0.076707749
déclencha,VER,-0.795880017,0.361727836,-0.217076091
déconvenue,NOU,-0.795880017,0.152288344,-0.321795837
défroqué,VER,-0.795880017,-0.26760624,-0.531743129
dégommés,VER,-0.795880017,-1.15490196,-0.975390989
dégoulinante,ADJ,-0.795880017,0.086359831,-0.354760093
déjections,NOU,-0.795880017,0.320146286,-0.237866866
demeuraient,VER,-0.795880017,0.812244697,0.00818234
démographie,NOU,-0.795880017,-0.26760624,-0.531743129
démonstratifs,ADJ,-0.795880017,-0.698970004,-0.747425011
dénudée,VER,-0.795880017,0.190331698,-0.30277416
dépaysant,VER,-0.795880017,-0.677780705,-0.736830361
déplier,VER,-0.795880017,0.385606274,-0.205136872
désabusé,VER,-0.795880017,0.629409599,-0.083235209
descendues,VER,-0.795880017,0.06069784,-0.367591089
désenchantement,NOU,-0.795880017,0.227886705,-0.283996656
désuet,ADJ,-0.795880017,0.209515015,-0.293182501
dévoreur,ADJ,-0.795880017,-0.387216143,-0.59154808
diffusera,VER,-0.795880017,0,-0.397940009
dislocation,NOU,-0.795880017,0.10720997,-0.344335024
disposant,VER,-0.795880017,0.608526034,-0.093676992
dudit,VER,-0.795880017,0.033423755,-0.381228131
ébauches,NOU,-0.795880017,0.004321374,-0.395779322
éboulis,NOU,-0.795880017,0.600972896,-0.097453561
écartant,VER,-0.795880017,0.993876915,0.098998449
échangeant,VER,-0.795880017,0.492760389,-0.151559814
éclairaient,VER,-0.795880017,0.64246452,-0.076707749
écoeurante,ADJ,-0.795880017,0.600972896,-0.097453561
édentée,VER,-0.795880017,0.350248018,-0.222816
édifiante,ADJ,-0.795880017,0.10720997,-0.344335024
égrène,VER,-0.795880017,0.086359831,-0.354760093
éloignaient,VER,-0.795880017,0.674861141,-0.060509438
embardée,VER,-0.795880017,0.130333768,-0.332773125
embourbée,VER,-0.795880017,-0.677780705,-0.736830361
embruns,NOU,-0.795880017,0.334453751,-0.230713133
emparèrent,VER,-0.795880017,-0.26760624,-0.531743129
empêchèrent,VER,-0.795880017,0.10720997,-0.344335024
encadrés,VER,-0.795880017,0.336459734,-0.229710142
encadreur,NOU,-0.795880017,-0.468521083,-0.63220055
encaissements,NOU,-0.795880017,-1.15490196,-0.975390989
encastré,VER,-0.795880017,0.170261715,-0.312809151
enfilade,NOU,-0.795880017,0.698970004,-0.048455007
engouffrait,VER,-0.795880017,0.492760389,-0.151559814
engrenages,NOU,-0.795880017,0.10720997,-0.344335024
enlaçait,VER,-0.795880017,0.10720997,-0.344335024
énormité,NOU,-0.795880017,0.385606274,-0.205136872
entoura,VER,-0.795880017,0.629409599,-0.083235209
entremetteuse,NOU,-0.795880017,-0.568636236,-0.682258127
épaissi,VER,-0.795880017,0.130333768,-0.332773125
éperdus,VER,-0.795880017,0.11058971,-0.342645154
épicurien,NOU,-0.795880017,-0.26760624,-0.531743129
épouvanter,VER,-0.795880017,-0.327902142,-0.56189108
éprouvantes,ADJ,-0.795880017,-0.26760624,-0.531743129
équivalait,VER,-0.795880017,0.152288344,-0.321795837
escogriffe,NOU,-0.795880017,0.06069784,-0.367591089
escortés,VER,-0.795880017,0.130333768,-0.332773125
essoufflement,NOU,-0.795880017,0.190331698,-0.30277416
étancher,VER,-0.795880017,0.130333768,-0.332773125
étreignit,VER,-0.795880017,0.245512668,-0.275183675
éveilla,VER,-0.795880017,0.748962861,-0.023458578
exaucera,VER,-0.795880017,0,-0.397940009
exclamations,NOU,-0.795880017,0.812244697,0.00818234
excusait,VER,-0.795880017,0.537819095,-0.129030461
exhalait,VER,-0.795880017,0.397940009,-0.198970004
exhibait,VER,-0.795880017,0.307496038,-0.24419199
exhibant,VER,-0.795880017,0.227886705,-0.283996656
facilitait,VER,-0.795880017,0.152288344,-0.321795837
fagots,NOU,-0.795880017,0.905256049,0.054688016
fanion,NOU,-0.795880017,0.421603927,-0.187138045
ficelés,ADJ,-0.795880017,0.292256071,-0.251811973
financeront,VER,-0.795880017,-1.15490196,-0.975390989
forma,VER,-0.795880017,0.334453751,-0.230713133
fourbus,ADJ,-0.795880017,0.209515015,-0.293182501
foutront,VER,-0.795880017,-0.568636236,-0.682258127
froncement,NOU,-0.795880017,0.033423755,-0.381228131
frottaient,VER,-0.795880017,0.152288344,-0.321795837
frottent,VER,-0.795880017,0.004321374,-0.395779322
fulgurant,VER,-0.795880017,0.463892989,-0.165993514
galantes,NOU,-0.795880017,0.06069784,-0.367591089
garnir,VER,-0.795880017,0.276461804,-0.259709107
gazettes,NOU,-0.795880017,0.152288344,-0.321795837
gênaient,VER,-0.795880017,0.45331834,-0.171280839
goupillon,NOU,-0.795880017,0.190331698,-0.30277416
gracile,ADJ,-0.795880017,0.227886705,-0.283996656
grenadine,ADJ,-0.795880017,0.622214023,-0.086832997
grésiller,VER,-0.795880017,0.004321374,-0.395779322
grignotant,VER,-0.795880017,0.086359831,-0.354760093
grimacer,VER,-0.795880017,0.292256071,-0.251811973
grisés,VER,-0.795880017,-0.124938737,-0.460409377
guettaient,VER,-0.795880017,0.397940009,-0.198970004
halage,NOU,-0.795880017,0.173186268,-0.311346875
happe,VER,-0.795880017,0.06069784,-0.367591089
herbier,NOU,-0.795880017,-0.091514981,-0.443697499
hermétiques,ADJ,-0.795880017,0.06069784,-0.367591089
hétéroclites,ADJ,-0.795880017,0.334453751,-0.230713133
hissait,VER,-0.795880017,0.320146286,-0.237866866
hocha,VER,-0.795880017,1.149834697,0.17697734
hoquets,NOU,-0.795880017,0.553883027,-0.120998495
humecter,VER,-0.795880017,0.004321374,-0.395779322
impérative,ADJ,-0.795880017,0.130333768,-0.332773125
imperceptibles,ADJ,-0.795880017,0.492760389,-0.151559814
inclinée,VER,-0.795880017,0.629409599,-0.083235209
incommensurable,NOU,-0.795880017,0.260071388,-0.267904315
indécrottable,ADJ,-0.795880017,0.004321374,-0.395779322
indéfinissable,ADJ,-0.795880017,0.743509765,-0.026185126
inflexions,NOU,-0.795880017,0.482873584,-0.156503217
interpeller,VER,-0.795880017,0.227886705,-0.283996656
introduisit,VER,-0.795880017,0.537819095,-0.129030461
inusable,ADJ,-0.795880017,0.190331698,-0.30277416
jaserait,VER,-0.795880017,0,-0.397940009
lainages,NOU,-0.795880017,0.320146286,-0.237866866
limé,VER,-0.795880017,-0.26760624,-0.531743129
lionnes,NOU,-0.795880017,0.348304863,-0.223787577
mâchant,VER,-0.795880017,0.260071388,-0.267904315
machinal,ADJ,-0.795880017,0.629409599,-0.083235209
mâchonnant,VER,-0.795880017,0.004321374,-0.395779322
maîtrisais,VER,-0.795880017,-1.15490196,-0.975390989
manquèrent,VER,-0.795880017,-0.055517328,-0.425698673
martelé,VER,-0.795880017,0.152288344,-0.321795837
massacrèrent,VER,-0.795880017,-0.698970004,-0.747425011
médisants,NOU,-0.795880017,-0.327902142,-0.56189108
médusé,VER,-0.795880017,0.170261715,-0.312809151
méfiait,VER,-0.795880017,0.607455023,-0.094212497
menaça,VER,-0.795880017,0.260071388,-0.267904315
merdez,VER,-0.795880017,0,-0.397940009
mimant,ADJ,-0.795880017,0.227886705,-0.283996656
mirettes,NOU,-0.795880017,0.227886705,-0.283996656
modulation,NOU,-0.795880017,0.004321374,-0.395779322
moulures,VER,-0.795880017,0.334453751,-0.230713133
musclées,VER,-0.795880017,0.209515015,-0.293182501
mystification,NOU,-0.795880017,0.10720997,-0.344335024
naissaient,VER,-0.795880017,0.58546073,-0.105209644
niaiserie,NOU,-0.795880017,0.276461804,-0.259709107
nichent,VER,-0.795880017,-0.568636236,-0.682258127
noircie,VER,-0.795880017,0.209515015,-0.293182501
notant,VER,-0.795880017,0.004321374,-0.395779322
nouent,VER,-0.795880017,0.227886705,-0.283996656
nourricier,NOU,-0.795880017,0.004321374,-0.395779322
nourricière,ADJ,-0.795880017,0.11058971,-0.342645154
obtins,VER,-0.795880017,0.409933123,-0.192973447
occupèrent,VER,-0.795880017,0.033423755,-0.381228131
odorante,ADJ,-0.795880017,0.492760389,-0.151559814
ordurier,ADJ,-0.795880017,0.033423755,-0.381228131
organiseront,VER,-0.795880017,0,-0.397940009
osions,VER,-0.795880017,0.190331698,-0.30277416
ôtait,VER,-0.795880017,0.656098202,-0.069890908
ouïes,VER,-0.795880017,0.033423755,-0.381228131
paillardise,NOU,-0.795880017,-0.698970004,-0.747425011
palpitent,VER,-0.795880017,0.10720997,-0.344335024
papelard,ADJ,-0.795880017,0.245512668,-0.275183675
parapets,NOU,-0.795880017,0.307496038,-0.24419199
parcmètres,NOU,-0.795880017,0,-0.397940009
parcouraient,VER,-0.795880017,0.276461804,-0.259709107
parisiennes,ADJ,-0.795880017,0.519827994,-0.138026012
paternaliste,NOU,-0.795880017,-0.698970004,-0.747425011
pâtissiers,ADJ,-0.795880017,0.06069784,-0.367591089
pédants,ADJ,-0.795880017,-0.26760624,-0.531743129
percussion,NOU,-0.795880017,-0.214670165,-0.505275091
pioncez,VER,-0.795880017,0,-0.397940009
plongeaient,VER,-0.795880017,0.421603927,-0.187138045
polluants,ADJ,-0.795880017,-1.15490196,-0.975390989
poreuse,ADJ,-0.795880017,0.06069784,-0.367591089
primeur,NOU,-0.795880017,0.004321374,-0.395779322
procura,VER,-0.795880017,0.004321374,-0.395779322
prolongeant,VER,-0.795880017,0.409933123,-0.192973447
prometteuses,ADJ,-0.795880017,-0.568636236,-0.682258127
prunelles,NOU,-0.795880017,1.101747074,0.152933529
puisait,VER,-0.795880017,0.492760389,-0.151559814
pûmes,VER,-0.795880017,0.209515015,-0.293182501
quittâmes,VER,-0.795880017,0.334453751,-0.230713133
rades,NOU,-0.795880017,0.209515015,-0.293182501
raffinements,NOU,-0.795880017,0.361727836,-0.217076091
ralliés,VER,-0.795880017,0.307496038,-0.24419199
rasées,ADJ,-0.795880017,0.260071388,-0.267904315
réapparition,NOU,-0.795880017,0.190331698,-0.30277416
recouvertes,VER,-0.795880017,0.58546073,-0.105209644
rectangulaires,ADJ,-0.795880017,0.482873584,-0.156503217
rectiligne,ADJ,-0.795880017,0.649334859,-0.073272579
redescendus,VER,-0.795880017,0.152288344,-0.321795837
reforme,VER,-0.795880017,0.033423755,-0.381228131
réfugiait,VER,-0.795880017,0.173186268,-0.311346875
régenter,VER,-0.795880017,-0.327902142,-0.56189108
rejoignait,VER,-0.795880017,0.802773725,0.003446854
reluise,VER,-0.795880017,-1.15490196,-0.975390989
rembobinez,VER,-0.795880017,0,-0.397940009
remboursent,VER,-0.795880017,-0.853871964,-0.824875991
renfrognée,VER,-0.795880017,-0.022276395,-0.409078206
renonça,VER,-0.795880017,0.622214023,-0.086832997
reparaît,VER,-0.795880017,0.348304863,-0.223787577
repartaient,VER,-0.795880017,0.409933123,-0.192973447
repartant,VER,-0.795880017,0.209515015,-0.293182501
réparties,VER,-0.795880017,0.152288344,-0.321795837
répondirent,VER,-0.795880017,0.463892989,-0.165993514
reproductions,NOU,-0.795880017,0.421603927,-0.187138045
résonnaient,VER,-0.795880017,0.656098202,-0.069890908
respectivement,ADV,-0.795880017,0.629409599,-0.083235209
resquilleur,ADJ,-0.795880017,-0.677780705,-0.736830361
retrace,VER,-0.795880017,-0.698970004,-0.747425011
ridées,VER,-0.795880017,0.292256071,-0.251811973
rimmel,NOU,-0.795880017,0.482873584,-0.156503217
rocaille,ADJ,-0.795880017,0.10720997,-0.344335024
rocheux,ADJ,-0.795880017,0.668385917,-0.06374705
ronchonner,VER,-0.795880017,-0.022276395,-0.409078206
rongeant,ADJ,-0.795880017,0.033423755,-0.381228131
ronron,NOU,-0.795880017,0.431363764,-0.182258127
roucoulements,NOU,-0.795880017,-0.091514981,-0.443697499
roula,VER,-0.795880017,1.094471129,0.149295556
rouspète,VER,-0.795880017,-0.387216143,-0.59154808
routage,NOU,-0.795880017,-1.15490196,-0.975390989
rubriques,NOU,-0.795880017,0.227886705,-0.283996656
ruminait,VER,-0.795880017,0.209515015,-0.293182501
saignaient,VER,-0.795880017,0.033423755,-0.381228131
scrutait,VER,-0.795880017,0.372912003,-0.211484007
séchés,VER,-0.795880017,0.152288344,-0.321795837
servitudes,NOU,-0.795880017,0.431363764,-0.182258127
sifflote,VER,-0.795880017,0.10720997,-0.344335024
significations,NOU,-0.795880017,0.06069784,-0.367591089
simulacres,NOU,-0.795880017,0.209515015,-0.293182501
solitudes,NOU,-0.795880017,0.442479769,-0.176700124
sortîmes,VER,-0.795880017,0.130333768,-0.332773125
souhaita,VER,-0.795880017,0.45331834,-0.171280839
soupirail,NOU,-0.795880017,0.45331834,-0.171280839
souverainement,ADV,-0.795880017,0.320146286,-0.237866866
spongieux,ADJ,-0.795880017,0.320146286,-0.237866866
strapontin,NOU,-0.795880017,0.130333768,-0.332773125
succéda,VER,-0.795880017,0.260071388,-0.267904315
sucrés,VER,-0.795880017,0.11058971,-0.342645154
superflue,ADJ,-0.795880017,0.033423755,-0.381228131
suscitent,VER,-0.795880017,0.004321374,-0.395779322
tacheté,VER,-0.795880017,-0.091514981,-0.443697499
taises,VER,-0.795880017,-0.853871964,-0.824875991
tangos,NOU,-0.795880017,0.245512668,-0.275183675
tapageur,ADJ,-0.795880017,0.10720997,-0.344335024
tertre,NOU,-0.795880017,0.348304863,-0.223787577
tortillard,ADJ,-0.795880017,0.209515015,-0.293182501
trahissait,VER,-0.795880017,0.661812686,-0.067033666
trémolo,NOU,-0.795880017,-0.13076828,-0.463324149
tringle,NOU,-0.795880017,0.193124598,-0.30137771
vanterai,VER,-0.795880017,-1.15490196,-0.975390989
vautrés,VER,-0.795880017,0.334453751,-0.230713133
végétalienne,NOU,-0.795880017,-1.15490196,-0.975390989
vengeait,VER,-0.795880017,0.361727836,-0.217076091
verdir,VER,-0.795880017,-0.698970004,-0.747425011
vertébré,ADJ,-0.795880017,-0.26760624,-0.531743129
visiteuse,NOU,-0.795880017,0.472756449,-0.161561784
zébra,VER,-0.795880017,-0.853871964,-0.824875991
aboutissaient,VER,-0.823908741,0.06069784,-0.381605451
absentés,VER,-0.823908741,-1.15490196,-0.989405351
accompagna,VER,-0.823908741,0.975891136,0.075991198
accroupissait,VER,-0.823908741,-1.15490196,-0.989405351
acquiescement,NOU,-0.823908741,0.372912003,-0.225498369
affabule,VER,-0.823908741,-0.853871964,-0.838890353
affichait,VER,-0.823908741,0.692846919,-0.065530911
agglutinés,VER,-0.823908741,0.276461804,-0.273723469
agrafé,VER,-0.823908741,-0.387216143,-0.605562442
ambulants,ADJ,-0.823908741,0.11058971,-0.356659516
anisette,NOU,-0.823908741,0.004321374,-0.409793684
aortique,ADJ,-0.823908741,-1.15490196,-0.989405351
apercevais,VER,-0.823908741,0.8162413,-0.003833721
apprirent,VER,-0.823908741,0.348304863,-0.237801939
attelé,VER,-0.823908741,0.276461804,-0.273723469
attentives,ADJ,-0.823908741,0.033423755,-0.395242493
attorney,NOU,-0.823908741,0,-0.411954371
beurrées,VER,-0.823908741,0.193124598,-0.315392072
boiseries,NOU,-0.823908741,0.614897216,-0.104505763
boulier,NOU,-0.823908741,0.276461804,-0.273723469
caddies,NOU,-0.823908741,0.06069784,-0.381605451
cadencé,VER,-0.823908741,0.260071388,-0.281918677
caillouteuse,ADJ,-0.823908741,0.152288344,-0.335810199
cala,VER,-0.823908741,0.334453751,-0.244727495
campait,VER,-0.823908741,0.245512668,-0.289198037
caverneuse,ADJ,-0.823908741,0.130333768,-0.346787487
cessèrent,VER,-0.823908741,0.622214023,-0.100847359
chahutent,VER,-0.823908741,-0.698970004,-0.761439373
châles,NOU,-0.823908741,0.442479769,-0.190714486
chemisette,NOU,-0.823908741,0.442479769,-0.190714486
chroniqueurs,NOU,-0.823908741,0.130333768,-0.346787487
citait,VER,-0.823908741,0.50242712,-0.160740811
claquait,VER,-0.823908741,0.614897216,-0.104505763
colonnade,NOU,-0.823908741,0.06069784,-0.381605451
composées,VER,-0.823908741,0.10720997,-0.358349386
concevait,VER,-0.823908741,0.372912003,-0.225498369
conduisirent,VER,-0.823908741,0.004321374,-0.409793684
consolateur,ADJ,-0.823908741,-0.327902142,-0.575905442
constatant,VER,-0.823908741,0.553883027,-0.135012857
contentement,NOU,-0.823908741,0.783903579,-0.020002581
contreplaqué,NOU,-0.823908741,0.130333768,-0.346787487
conviés,VER,-0.823908741,0.209515015,-0.307196863
convive,NOU,-0.823908741,0.033423755,-0.395242493
couturiers,NOU,-0.823908741,0.10720997,-0.358349386
crêpé,VER,-0.823908741,-0.853871964,-0.838890353
crépiter,VER,-0.823908741,0.260071388,-0.281918677
creuseras,VER,-0.823908741,-0.698970004,-0.761439373
croupions,NOU,-0.823908741,-0.698970004,-0.761439373
cruches,NOU,-0.823908741,-0.26760624,-0.545757491
dansèrent,VER,-0.823908741,0.130333768,-0.346787487
débarquaient,VER,-0.823908741,0.209515015,-0.307196863
déchirants,ADJ,-0.823908741,0.307496038,-0.258206352
décontraction,NOU,-0.823908741,0.10720997,-0.358349386
décrochait,VER,-0.823908741,0.06069784,-0.381605451
déliée,VER,-0.823908741,0.06069784,-0.381605451
dépourvus,NOU,-0.823908741,0.527629901,-0.14813942
désaxés,VER,-0.823908741,-0.455931956,-0.639920349
dévalue,VER,-0.823908741,-1.15490196,-0.989405351
diablotins,NOU,-0.823908741,-0.698970004,-0.761439373
distrayait,VER,-0.823908741,0.152288344,-0.335810199
dominées,VER,-0.823908741,0.033423755,-0.395242493
dorures,NOU,-0.823908741,0.482873584,-0.170517579
douceâtre,ADJ,-0.823908741,0.361727836,-0.231090453
doutant,VER,-0.823908741,0.307496038,-0.258206352
ébranla,VER,-0.823908741,0.58546073,-0.119224006
ecclésiastiques,ADJ,-0.823908741,0.209515015,-0.307196863
échafaudages,NOU,-0.823908741,0.421603927,-0.201152407
écornée,VER,-0.823908741,-0.677780705,-0.750844723
effondrait,VER,-0.823908741,0.397940009,-0.212984366
émanait,VER,-0.823908741,0.668385917,-0.077761412
embarrassées,VER,-0.823908741,-0.214670165,-0.519289453
empreints,VER,-0.823908741,0.033423755,-0.395242493
enfantillage,NOU,-0.823908741,0.292256071,-0.265826335
enfonça,VER,-0.823908741,0.963315511,0.069703385
enrageait,VER,-0.823908741,0.130333768,-0.346787487
enrouée,VER,-0.823908741,0.50242712,-0.160740811
ensuivit,VER,-0.823908741,0.086359831,-0.368774455
entrevoit,VER,-0.823908741,0.190331698,-0.316788522
épargnant,NOU,-0.823908741,0.152288344,-0.335810199
erraient,VER,-0.823908741,0.348304863,-0.237801939
esquissé,VER,-0.823908741,0.385606274,-0.219151234
essuyant,VER,-0.823908741,0.850646235,0.013368747
étirés,VER,-0.823908741,0.245512668,-0.289198037
étriqué,ADJ,-0.823908741,0.397940009,-0.212984366
faite,VER,-0.823908741,1.838345269,0.507218264
faméliques,ADJ,-0.823908741,0.152288344,-0.335810199
familièrement,ADV,-0.823908741,0.320146286,-0.251881228
flottants,ADJ,-0.823908741,0.348304863,-0.237801939
frayait,VER,-0.823908741,0.130333768,-0.346787487
fumerais,VER,-0.823908741,-0.698970004,-0.761439373
gagerais,VER,-0.823908741,-0.698970004,-0.761439373
geignant,ADJ,-0.823908741,0.307496038,-0.258206352
genèse,NOU,-0.823908741,0.004321374,-0.409793684
gourmandes,ADJ,-0.823908741,0.10720997,-0.358349386
grippés,VER,-0.823908741,-0.677780705,-0.750844723
grisonnants,ADJ,-0.823908741,0.10720997,-0.358349386
grondait,VER,-0.823908741,0.668385917,-0.077761412
grouillant,VER,-0.823908741,0.305351369,-0.259278686
horizontalement,ADV,-0.823908741,0.292256071,-0.265826335
illusoires,ADJ,-0.823908741,0.086359831,-0.368774455
impersonnelle,ADJ,-0.823908741,0.385606274,-0.219151234
imperturbable,ADJ,-0.823908741,0.743509765,-0.040199488
incandescent,ADJ,-0.823908741,0.292256071,-0.265826335
incarnait,VER,-0.823908741,0.635483747,-0.094212497
incorporés,VER,-0.823908741,0.152288344,-0.335810199
innocentée,VER,-0.823908741,0,-0.411954371
insidieuse,ADJ,-0.823908741,0.385606274,-0.219151234
jabot,NOU,-0.823908741,0.276461804,-0.273723469
jaillis,VER,-0.823908741,0.10720997,-0.358349386
jarrets,NOU,-0.823908741,0.421603927,-0.201152407
labyrinthes,NOU,-0.823908741,0.10720997,-0.358349386
lace,VER,-0.823908741,-0.853871964,-0.838890353
laïques,ADJ,-0.823908741,0.06069784,-0.381605451
lamentent,VER,-0.823908741,-0.26760624,-0.545757491
latérales,ADJ,-0.823908741,0.130333768,-0.346787487
lavoir,NOU,-0.823908741,0.710963119,-0.056472811
libérales,ADJ,-0.823908741,0.173186268,-0.325361237
louchent,VER,-0.823908741,-0.853871964,-0.838890353
marmonnait,VER,-0.823908741,0.385606274,-0.219151234
